year,ISO,LiNo,latitude,longitude,Breteau_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,date,
2007,26,1,22.6393982,120.2869661,20,0.06,10,13.88888889,296,2007/6/25,2007/7/1
2007,35,4,22.6366375,120.2905709,20,0.02,14,18.18181818,214,2007/8/27,2007/9/2
2005,46,7,22.6444324,120.2837217,20,0.1875,15.625,17.2972973,238.75,2005/11/7,2005/11/13
2007,36,7,22.6444324,120.2837217,20,0.08,14,15.38461538,190,2007/9/3,2007/9/9
2008,40,8,22.6448263,120.3399473,20,0,12,15.87301587,114,2008/9/29,2008/10/5
2012,42,9,22.6527321,120.3341816,20,0.628571429,20,23.33333333,554.2857143,2012/10/8,2012/10/14
2007,24,10,22.6535995,120.3251724,20,0.02,12,14.49275362,282,2007/6/11,2007/6/17
2008,40,10,22.6535995,120.3251724,20,0.06,14,10.98901099,208,2008/9/29,2008/10/5
2008,40,11,22.6491501,120.3385059,20,0.04,20,15.625,166,2008/9/29,2008/10/5
2007,40,12,22.6572136,120.3255327,20,0,4,17.85714286,154,2007/10/1,2007/10/7
2007,35,15,22.6568351,120.330578,20,0,12,11.76470588,232,2007/8/27,2007/9/2
2007,24,25,22.6471059,120.2966989,20,0,14,19.23076923,442,2007/6/11,2007/6/17
2007,35,30,22.6389998,120.3179645,20,0,14,10.86956522,196,2007/8/27,2007/9/2
2005,38,32,22.6395987,120.3150812,20,0,14,27.77777778,140,2005/9/12,2005/9/18
2007,24,36,22.6386344,120.3100354,20,0.04,14,16.66666667,414,2007/6/11,2007/6/17
2007,24,38,22.636999,120.3049893,20,0.02,18,17.54385965,262,2007/6/11,2007/6/17
2012,19,39,22.633484,120.3186853,20,0,16,23.80952381,218,2012/4/30,2012/5/6
2012,25,45,22.6691445,120.3197665,20,0.02,16,21.27659574,134,2012/6/11,2012/6/17
2008,40,47,22.6625794,120.3255327,20,0.04,14,16.12903226,186,2008/9/29,2008/10/5
2005,29,48,22.6665247,120.3291365,20,0.02,12,13.51351351,662,2005/7/11,2005/7/17
2011,46,48,22.6665247,120.3291365,20,0,8,19.60784314,596,2011/11/7,2011/11/13
2005,42,49,22.6625156,120.3161625,20,0.06,12,14.28571429,420,2005/10/10,2005/10/16
2010,24,49,22.6625156,120.3161625,20,0,16,17.24137931,242,2010/6/7,2010/6/13
2007,26,52,22.6420718,120.2999431,20,0.02,12,17.24137931,248,2007/6/25,2007/7/1
2005,32,58,22.6464403,120.2902105,20,0.02,14,19.23076923,696,2005/8/1,2005/8/7
2011,43,60,22.6430695,120.3096749,20,0,13.33333333,18.75,80,2011/10/17,2011/10/23
2007,39,63,22.6437991,120.3255327,20,0.181818182,12.72727273,15.94202899,210.9090909,2007/9/24,2007/9/30
2007,39,64,22.6351375,120.3413886,20,0.06,10,12.82051282,270,2007/9/24,2007/9/30
2007,49,66,22.6402174,120.3298573,20,0.029268293,12.68292683,12.13017751,195.6097561,2007/12/3,2007/12/9
2008,35,66,22.6402174,120.3298573,20,0.26,12,15.87301587,112,2008/8/25,2008/8/31
2007,52,68,22.6485655,120.3284158,20,0.02,12,12.65822785,316,2007/12/24,2007/12/30
2007,35,84,22.6509951,120.3215685,20,0.12,18,15.625,438,2007/8/27,2007/9/2
2007,40,86,22.6523825,120.3132792,20,0,18,19.60784314,190,2007/10/1,2007/10/7
2007,38,81,22.6524079,120.3244516,19.67213115,0.032786885,14.75409836,11.53846154,144.2622951,2007/9/17,2007/9/23
2006,42,78,22.6560292,120.3183249,19.64285714,0.035714286,12.5,15.27777778,483.9285714,2006/10/9,2006/10/15
2009,40,9,22.6527321,120.3341816,19.60784314,0,13.7254902,14.92537313,115.6862745,2009/9/28,2009/10/4
2007,36,26,22.6466511,120.3053498,19.60784314,0.333333333,13.7254902,12.5,321.5686275,2007/9/3,2007/9/9
2007,29,28,22.6490349,120.3067915,19.60784314,0.039215686,17.64705882,13.88888889,256.8627451,2007/7/16,2007/7/22
2010,25,30,22.6389998,120.3179645,19.60784314,0.058823529,15.68627451,12.19512195,290.1960784,2010/6/14,2010/6/20
2005,44,31,22.639853,120.3219289,19.60784314,0.039215686,9.803921569,14.49275362,288.2352941,2005/10/24,2005/10/30
2009,26,32,22.6395987,120.3150812,19.60784314,0.137254902,11.76470588,10.1010101,309.8039216,2009/6/22,2009/6/28
2010,22,32,22.6395987,120.3150812,19.60784314,0.098039216,11.76470588,13.69863014,227.4509804,2010/5/24,2010/5/30
2008,27,47,22.6625794,120.3255327,19.60784314,0,11.76470588,17.85714286,131.372549,2008/6/30,2008/7/6
2007,44,49,22.6625156,120.3161625,19.60784314,0.019607843,17.64705882,13.88888889,247.0588235,2007/10/29,2007/11/4
2008,40,51,22.6762937,120.3240912,19.60784314,0.098039216,13.7254902,16.39344262,109.8039216,2008/9/29,2008/10/5
2006,18,64,22.6351375,120.3413886,19.60784314,0.039215686,15.68627451,14.08450704,535.2941176,2006/4/24,2006/4/30
2009,37,65,22.6473667,120.3341816,19.60784314,0.196078431,13.7254902,18.18181818,233.3333333,2009/9/7,2009/9/13
2008,21,72,22.6396034,120.3457126,19.60784314,0.235294118,7.843137255,16.66666667,184.3137255,2008/5/19,2008/5/25
2007,39,75,22.6384195,120.3385059,19.60784314,0.039215686,17.64705882,17.54385965,449.0196078,2007/9/24,2007/9/30
2007,37,78,22.6560292,120.3183249,19.60784314,0,17.64705882,11.11111111,192.1568627,2007/9/10,2007/9/16
2007,48,46,22.6638891,120.3208477,19.44444444,0.013888889,12.5,9.929078014,202.7777778,2007/11/26,2007/12/2
2011,49,76,22.6445413,120.3284158,19.31818182,0,13.63636364,36.95652174,103.4090909,2011/11/28,2011/12/4
2010,36,72,22.6396034,120.3457126,19.26605505,0.027522936,15.59633028,10.9375,211.0091743,2010/8/30,2010/9/5
2009,30,1,22.6393982,120.2869661,19.23076923,0.115384615,13.46153846,12.34567901,232.6923077,2009/7/20,2009/7/26
2010,25,15,22.6568351,120.330578,19.23076923,0.134615385,13.46153846,12.19512195,344.2307692,2010/6/14,2010/6/20
2005,44,28,22.6490349,120.3067915,19.23076923,0.115384615,17.30769231,20.40816327,307.6923077,2005/10/24,2005/10/30
2009,40,30,22.6389998,120.3179645,19.23076923,0.038461538,11.53846154,13.15789474,148.0769231,2009/9/28,2009/10/4
2007,40,34,22.6387562,120.2981408,19.23076923,0,11.53846154,14.28571429,173.0769231,2007/10/1,2007/10/7
2007,35,56,22.6409958,120.2938152,19.23076923,0.019230769,15.38461538,14.92537313,350,2007/8/27,2007/9/2
2007,39,77,22.6458505,120.3237308,19.23076923,0,5.769230769,14.08450704,267.3076923,2007/9/24,2007/9/30
2006,22,85,22.6594543,120.3212081,19.23076923,0.096153846,11.53846154,11.76470588,167.3076923,2006/5/22,2006/5/28
2008,48,17,22.6458181,120.3190457,19.17808219,0.020547945,10.2739726,14.89361702,201.369863,2008/11/24,2008/11/30
2012,36,52,22.6420718,120.2999431,19.09722222,0.027777778,9.375,22.72727273,113.8888889,2012/8/27,2012/9/2
2008,50,60,22.6430695,120.3096749,19.04761905,0.031746032,9.523809524,11.88118812,214.2857143,2008/12/8,2008/12/14
2006,43,61,22.6364107,120.2948966,19.04761905,0.063492063,6.349206349,10.52631579,119.047619,2006/10/16,2006/10/22
2006,21,15,22.6568351,120.330578,18.86792453,0.018867925,7.547169811,12.98701299,281.1320755,2006/5/15,2006/5/21
2007,20,39,22.633484,120.3186853,18.86792453,0.018867925,11.32075472,14.08450704,250.9433962,2007/5/14,2007/5/20
2006,21,48,22.6665247,120.3291365,18.86792453,0.037735849,13.20754717,14.28571429,284.9056604,2006/5/15,2006/5/21
2008,26,57,22.6432638,120.300664,18.86792453,0,16.98113208,13.51351351,77.35849057,2008/6/23,2008/6/29
2010,31,64,22.6351375,120.3413886,18.86792453,0.094339623,16.98113208,15.38461538,207.5471698,2010/7/26,2010/8/1
2007,29,68,22.6485655,120.3284158,18.86792453,0,9.433962264,11.49425287,135.8490566,2007/7/16,2007/7/22
2011,52,31,22.639853,120.3219289,18.75,0,12.5,27.27272727,156.25,2011/12/19,2011/12/25
2007,34,85,22.6594543,120.3212081,18.5840708,0.053097345,11.50442478,11.35135135,199.1150442,2007/8/20,2007/8/26
2006,21,7,22.6444324,120.2837217,18.51851852,0.12962963,18.51851852,15.15151515,216.6666667,2006/5/15,2006/5/21
2010,36,12,22.6572136,120.3255327,18.51851852,0.044444444,12.59259259,12.88659794,180.7407407,2010/8/30,2010/9/5
2005,42,51,22.6762937,120.3240912,18.51851852,0,9.259259259,22.22222222,87.03703704,2005/10/10,2005/10/16
2006,18,85,22.6594543,120.3212081,18.51851852,0.074074074,11.11111111,12.34567901,166.6666667,2006/4/24,2006/4/30
2010,38,82,22.6513662,120.32301,18.45493562,0.012875536,13.30472103,16.41221374,261.3733906,2010/9/13,2010/9/19
2011,50,81,22.6524079,120.3244516,18.42105263,0.026315789,7.894736842,18.91891892,78.94736842,2011/12/5,2011/12/11
2006,22,46,22.6638891,120.3208477,18.18181818,0.018181818,16.36363636,9.615384615,316.3636364,2006/5/22,2006/5/28
2006,10,48,22.6665247,120.3291365,18.18181818,0,10.90909091,14.08450704,341.8181818,2006/2/27,2006/3/5
2009,30,68,22.6485655,120.3284158,18.18181818,0.036363636,12.72727273,17.85714286,236.3636364,2009/7/20,2009/7/26
2008,21,69,22.6416229,120.3392266,18.18181818,0.036363636,18.18181818,17.85714286,110.9090909,2008/5/19,2008/5/25
2009,30,85,22.6594543,120.3212081,18.18181818,0.218181818,14.54545455,13.51351351,236.3636364,2009/7/20,2009/7/26
2006,37,53,22.638573,120.2941757,18.1547619,0.172619048,13.98809524,14.66346154,413.9880952,2006/9/4,2006/9/10
2007,45,46,22.6638891,120.3208477,18.10344828,0.094827586,9.482758621,9.012875536,162.9310345,2007/11/5,2007/11/11
2010,40,25,22.6471059,120.2966989,18.0952381,0.038095238,10.47619048,21.92307692,135.5555556,2010/9/27,2010/10/3
2007,39,2,22.6436793,120.2938152,18,0,12,14.75409836,200,2007/9/24,2007/9/30
2007,42,4,22.6366375,120.2905709,18,0.1,10,16.98113208,300,2007/10/15,2007/10/21
2007,23,7,22.6444324,120.2837217,18,0.02,12,8.737864078,172,2007/6/4,2007/6/10
2010,24,7,22.6444324,120.2837217,18,0.2,16,13.84615385,212,2010/6/7,2010/6/13
2011,31,9,22.6527321,120.3341816,18,0,12,16.66666667,266,2011/7/25,2011/7/31
2011,44,9,22.6527321,120.3341816,18,0.66,12,28.125,592,2011/10/24,2011/10/30
2012,19,15,22.6568351,120.330578,18,0.06,8,16.66666667,146,2012/4/30,2012/5/6
2012,22,15,22.6568351,120.330578,18,0.04,12,17.30769231,190,2012/5/21,2012/5/27
2010,39,16,22.6480125,120.32301,18,0,12,13.23529412,184,2010/9/20,2010/9/26
2005,27,27,22.6497893,120.2966989,18,0.06,10,10.84337349,206,2005/6/27,2005/7/3
2007,34,29,22.6494122,120.3017453,18,0,14,12.5,132,2007/8/20,2007/8/26
2005,23,30,22.6389998,120.3179645,18,0.06,16,18,1000,2005/5/30,2005/6/5
2007,35,31,22.639853,120.3219289,18,0.04,12,11.39240506,258,2007/8/27,2007/9/2
2005,30,32,22.6395987,120.3150812,18,0.06,12,11.53846154,596,2005/7/18,2005/7/24
2011,30,32,22.6395987,120.3150812,18,0.06,8,13.84615385,126,2011/7/18,2011/7/24
2007,33,34,22.6387562,120.2981408,18,0,14,13.84615385,346,2007/8/13,2007/8/19
2007,37,35,22.636206,120.3168833,18,0,8,14.51612903,190,2007/9/10,2007/9/16
2008,51,35,22.636206,120.3168833,18,0.16,12,13.43283582,112,2008/12/15,2008/12/21
2012,48,36,22.6386344,120.3100354,18,0.12,10,14.51612903,242,2012/11/19,2012/11/25
2007,24,46,22.6638891,120.3208477,18,0.04,8,13.43283582,358,2007/6/11,2007/6/17
2007,26,46,22.6638891,120.3208477,18,0.04,14,9.183673469,202,2007/6/25,2007/7/1
2005,21,47,22.6625794,120.3255327,18,0.04,16,17.30769231,310,2005/5/16,2005/5/22
2005,28,47,22.6625794,120.3255327,18,0.06,12,13.23529412,88,2005/7/4,2005/7/10
2011,31,47,22.6625794,120.3255327,18,0.06,12,17.64705882,186,2011/7/25,2011/7/31
2008,40,48,22.6665247,120.3291365,18,0.04,16,10.84337349,76,2008/9/29,2008/10/5
2011,29,48,22.6665247,120.3291365,18,0.02,14,12.16216216,84,2011/7/11,2011/7/17
2011,32,48,22.6665247,120.3291365,18,0,8,17.30769231,156,2011/8/1,2011/8/7
2007,23,53,22.638573,120.2941757,18,0.04,6,11.25,312,2007/6/4,2007/6/10
2011,27,58,22.6464403,120.2902105,18,0.06,10,17.30769231,144,2011/6/27,2011/7/3
2011,29,61,22.6364107,120.2948966,18,0,6,19.14893617,138,2011/7/11,2011/7/17
2005,32,63,22.6437991,120.3255327,18,0.08,16,11.25,244,2005/8/1,2005/8/7
2012,21,63,22.6437991,120.3255327,18,0,14,31.03448276,254,2012/5/14,2012/5/20
2005,43,67,22.643232,120.3331006,18,0.04,6,14.51612903,96,2005/10/17,2005/10/23
2007,39,70,22.6378342,120.3284158,18,0,10,11.84210526,332,2007/9/24,2007/9/30
2007,34,72,22.6396034,120.3457126,18,0,16,16.36363636,106,2007/8/20,2007/8/26
2005,27,74,22.6403602,120.3356231,18,0.02,16,13.84615385,354,2005/6/27,2005/7/3
2007,24,76,22.6445413,120.3284158,18,0.1,14,11.53846154,502,2007/6/11,2007/6/17
2005,29,79,22.6493216,120.3183249,18,0.02,14,14.0625,1720,2005/7/11,2005/7/17
2007,29,83,22.651373,120.3165229,18,0.12,12,12.16216216,274,2007/7/16,2007/7/22
2009,26,83,22.651373,120.3165229,18,0.02,12,19.14893617,70,2009/6/22,2009/6/28
2007,29,84,22.6509951,120.3215685,18,0.02,10,9.278350515,314,2007/7/16,2007/7/22
2011,45,85,22.6594543,120.3212081,18,0,10,18.75,622,2011/10/31,2011/11/6
2007,17,9,22.6527321,120.3341816,17.85714286,0.053571429,5.357142857,15.38461538,128.5714286,2007/4/23,2007/4/29
2012,43,17,22.6458181,120.3190457,17.85714286,0.071428571,17.85714286,10.20408163,200,2012/10/15,2012/10/21
2006,44,11,22.6491501,120.3385059,17.80821918,0.054794521,13.69863014,13,215.0684932,2006/10/23,2006/10/29
2011,37,85,22.6594543,120.3212081,17.77777778,0,11.11111111,11.76470588,66.66666667,2011/9/5,2011/9/11
2012,39,38,22.636999,120.3049893,17.74193548,0,12.90322581,17.46031746,230.6451613,2012/9/17,2012/9/23
2008,24,2,22.6436793,120.2938152,17.64705882,0.078431373,15.68627451,14.0625,223.5294118,2008/6/9,2008/6/15
2009,26,2,22.6436793,120.2938152,17.64705882,0.019607843,11.76470588,13.23529412,70.58823529,2009/6/22,2009/6/28
2008,2,5,22.6367146,120.2869661,17.64705882,0.019607843,1.960784314,10.97560976,109.8039216,2008/1/7,2008/1/13
2010,25,7,22.6444324,120.2837217,17.64705882,0.098039216,15.68627451,10.97560976,211.7647059,2010/6/14,2010/6/20
2011,42,31,22.639853,120.3219289,17.64705882,0.039215686,15.68627451,29.03225806,172.5490196,2011/10/10,2011/10/16
2010,39,39,22.633484,120.3186853,17.64705882,0,9.803921569,16.66666667,225.4901961,2010/9/20,2010/9/26
2007,24,47,22.6625794,120.3255327,17.64705882,0.078431373,13.7254902,12.5,58.82352941,2007/6/11,2007/6/17
2010,22,47,22.6625794,120.3255327,17.64705882,0.176470588,11.76470588,14.75409836,300,2010/5/24,2010/5/30
2006,17,48,22.6665247,120.3291365,17.64705882,0.058823529,9.803921569,11.11111111,254.9019608,2006/4/17,2006/4/23
2008,27,49,22.6625156,120.3161625,17.64705882,0.019607843,15.68627451,14.28571429,180.3921569,2008/6/30,2008/7/6
2010,23,63,22.6437991,120.3255327,17.64705882,0.019607843,7.843137255,18,282.3529412,2010/5/31,2010/6/6
2010,22,66,22.6402174,120.3298573,17.64705882,0.254901961,9.803921569,15,162.745098,2010/5/24,2010/5/30
2008,26,72,22.6396034,120.3457126,17.64705882,0.058823529,11.76470588,12.85714286,219.6078431,2008/6/23,2008/6/29
2009,52,72,22.6396034,120.3457126,17.64705882,0.098039216,11.76470588,9.574468085,198.0392157,2009/12/21,2009/12/27
2010,23,76,22.6445413,120.3284158,17.64705882,0,13.7254902,16.07142857,535.2941176,2010/5/31,2010/6/6
2008,24,79,22.6493216,120.3183249,17.64705882,0.078431373,5.882352941,15.25423729,149.0196078,2008/6/9,2008/6/15
2007,37,86,22.6523825,120.3132792,17.64705882,0,9.803921569,12.32876712,207.8431373,2007/9/10,2007/9/16
2006,37,50,22.6709279,120.3240912,17.5257732,0.175257732,16.49484536,10,209.2783505,2006/9/4,2006/9/10
2011,48,70,22.6378342,120.3284158,17.46031746,0,11.11111111,20,130.1587302,2011/11/21,2011/11/27
2010,39,24,22.6432131,120.3154416,17.31601732,0.038961039,11.68831169,21.16402116,189.6103896,2010/9/20,2010/9/26
2007,42,2,22.6436793,120.2938152,17.30769231,0.038461538,7.692307692,16.36363636,144.2307692,2007/10/15,2007/10/21
2010,23,7,22.6444324,120.2837217,17.30769231,0.211538462,17.30769231,14.75409836,121.1538462,2010/5/31,2010/6/6
2010,21,25,22.6471059,120.2966989,17.30769231,0.096153846,11.53846154,12.5,567.3076923,2010/5/17,2010/5/23
2008,27,51,22.6762937,120.3240912,17.30769231,0,9.615384615,14.75409836,86.53846154,2008/6/30,2008/7/6
2009,26,58,22.6464403,120.2902105,17.30769231,0.019230769,9.615384615,15,138.4615385,2009/6/22,2009/6/28
2010,22,73,22.6366358,120.3341816,17.30769231,0.134615385,9.615384615,13.84615385,496.1538462,2010/5/24,2010/5/30
2007,26,75,22.6384195,120.3385059,17.30769231,0,9.615384615,12.32876712,125,2007/6/25,2007/7/1
2010,42,78,22.6560292,120.3183249,17.30769231,0.115384615,9.615384615,18,201.9230769,2010/10/11,2010/10/17
2006,18,79,22.6493216,120.3183249,17.30769231,0.038461538,9.615384615,9.89010989,196.1538462,2006/4/24,2006/4/30
2011,41,64,22.6351375,120.3413886,17.24137931,0,6.896551724,12.5,182.7586207,2011/10/3,2011/10/9
2011,47,60,22.6430695,120.3096749,17.17791411,0.030674847,9.81595092,20.74074074,96.93251534,2011/11/14,2011/11/20
2010,37,28,22.6490349,120.3067915,17,0.14,8,16.66666667,256,2010/9/6,2010/9/12
2010,23,2,22.6436793,120.2938152,16.98113208,0.018867925,13.20754717,18,284.9056604,2010/5/31,2010/6/6
2009,26,30,22.6389998,120.3179645,16.98113208,0.018867925,16.98113208,12,122.6415094,2009/6/22,2009/6/28
2005,42,48,22.6665247,120.3291365,16.98113208,0.075471698,15.09433962,16.98113208,228.3018868,2005/10/10,2005/10/16
2007,28,70,22.6378342,120.3284158,16.98113208,0,11.32075472,10.84337349,316.9811321,2007/7/9,2007/7/15
2011,31,86,22.6523825,120.3132792,16.88311688,0.012987013,10.38961039,13.68421053,157.1428571,2011/7/25,2011/7/31
2006,41,80,22.6556903,120.3215685,16.81415929,0.486725664,12.38938053,14.07407407,292.920354,2006/10/2,2006/10/8
2010,47,17,22.6458181,120.3190457,16.74641148,0.057416268,11.48325359,20,225.8373206,2010/11/15,2010/11/21
2010,37,3,22.643491,120.2963385,16.66666667,0.029411765,14.70588235,17,161.7647059,2010/9/6,2010/9/12
2007,40,10,22.6535995,120.3251724,16.66666667,0.2,11.66666667,11.9047619,241.6666667,2007/10/1,2007/10/7
2010,46,33,22.6386012,120.3053498,16.66666667,0.008547009,7.692307692,22.15909091,431.6239316,2010/11/8,2010/11/14
2006,42,38,22.636999,120.3049893,16.66666667,0,11.66666667,14.92537313,156.6666667,2006/10/9,2006/10/15
2009,26,40,22.6390265,120.2855241,16.66666667,0,12.96296296,15,155.5555556,2009/6/22,2009/6/28
2005,52,46,22.6638891,120.3208477,16.66666667,0,16.66666667,1.315789474,183.3333333,2005/12/19,2005/12/25
2005,46,58,22.6464403,120.2902105,16.66666667,0.037037037,9.259259259,14.0625,314.8148148,2005/11/7,2005/11/13
2005,27,4,22.6366375,120.2905709,16.36363636,0.072727273,16.36363636,13.63636364,614.5454545,2005/6/27,2005/7/3
2005,33,7,22.6444324,120.2837217,16.36363636,0.036363636,9.090909091,13.43283582,214.5454545,2005/8/8,2005/8/14
2009,30,31,22.639853,120.3219289,16.36363636,0.036363636,9.090909091,15.25423729,196.3636364,2009/7/20,2009/7/26
2006,36,37,22.6381576,120.3010244,16.36363636,0,14.54545455,11.84210526,374.5454545,2006/8/28,2006/9/3
2005,15,58,22.6464403,120.2902105,16.36363636,0.036363636,10.90909091,12.5,305.4545455,2005/4/4,2005/4/10
2005,42,73,22.6366358,120.3341816,16.36363636,0.036363636,7.272727273,10.97560976,196.3636364,2005/10/10,2005/10/16
2010,37,29,22.6494122,120.3017453,16.30769231,0.04,12,13.55498721,203.3846154,2010/9/6,2010/9/12
2011,45,76,22.6445413,120.3284158,16.27906977,0,2.325581395,9.459459459,93.02325581,2011/10/31,2011/11/6
2007,36,12,22.6572136,120.3255327,16.21621622,0.072072072,9.90990991,9.473684211,228.8288288,2007/9/3,2007/9/9
2010,36,29,22.6494122,120.3017453,16.03375527,0.037974684,12.23628692,11.20943953,176.371308,2010/8/30,2010/9/5
2007,37,3,22.643491,120.2963385,16,0,6,14.81481481,88,2007/9/10,2007/9/16
2005,44,4,22.6366375,120.2905709,16,0.02,10,11.5942029,282,2005/10/24,2005/10/30
2005,24,7,22.6444324,120.2837217,16,0,10,11.26760563,160,2005/6/6,2005/6/12
2007,27,7,22.6444324,120.2837217,16,0.02,14,10.25641026,356,2007/7/2,2007/7/8
2008,40,9,22.6527321,120.3341816,16,0.04,14,14.28571429,140,2008/9/29,2008/10/5
2005,27,14,22.6449684,120.3457126,16,0.02,12,10.25641026,160,2005/6/27,2005/7/3
2007,12,14,22.6449684,120.3457126,16,0.16,4,12.6984127,446,2007/3/19,2007/3/25
2011,51,15,22.6568351,120.330578,16,0.02,14,17.77777778,94,2011/12/12,2011/12/18
2007,24,19,22.6404888,120.2986815,16,0.06,16,9.090909091,244,2007/6/11,2007/6/17
2007,24,20,22.6411791,120.2977803,16,0,12,12.12121212,188,2007/6/11,2007/6/17
2005,29,24,22.6432131,120.3154416,16,0.02,10,12.5,220,2005/7/11,2005/7/17
2007,35,24,22.6432131,120.3154416,16,0.28,8,11.11111111,122,2007/8/27,2007/9/2
2008,19,25,22.6471059,120.2966989,16,0,8,13.79310345,96,2008/5/5,2008/5/11
2007,33,28,22.6490349,120.3067915,16,0,8,15.09433962,702,2007/8/13,2007/8/19
2007,41,28,22.6490349,120.3067915,16,0,8,10.95890411,126,2007/10/8,2007/10/14
2012,43,29,22.6494122,120.3017453,16,0.12,8,28.57142857,68,2012/10/15,2012/10/21
2005,44,32,22.6395987,120.3150812,16,0.04,10,13.33333333,162,2005/10/24,2005/10/30
2011,28,38,22.636999,120.3049893,16,0.02,12,20,232,2011/7/4,2011/7/10
2005,30,39,22.633484,120.3186853,16,0.02,12,12.30769231,184,2005/7/18,2005/7/24
2012,20,43,22.6405028,120.3042684,16,0,10,14.81481481,240,2012/5/7,2012/5/13
2010,22,45,22.6691445,120.3197665,16,0.06,12,12.5,158,2010/5/24,2010/5/30
2007,41,46,22.6638891,120.3208477,16,0,10,13.1147541,194,2007/10/8,2007/10/14
2005,31,47,22.6625794,120.3255327,16,0.02,12,9.523809524,82,2005/7/25,2005/7/31
2005,31,48,22.6665247,120.3291365,16,0.02,18,18.18181818,292,2005/7/25,2005/7/31
2011,28,48,22.6665247,120.3291365,16,0,16,13.55932203,112,2011/7/4,2011/7/10
